Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (cm)","Genişlik (cm)","Yükseklik (cm)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,Markalar,"Blocksy Custom Data","Blocksy Variation Images","Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel"
170,variation,"G505-H - 40",,"Bayyıldız Günlük Ayakkabı – Model G505 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,G505-H,,,,,,0,,,,Numara,40,,0
171,variation,"G505-H - 41",,"Bayyıldız Günlük Ayakkabı – Model G505 - 41",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G505-H,,,,,,0,,,,Numara,41,,0
172,variation,"G505-H - 42",,"Bayyıldız Günlük Ayakkabı – Model G505 - 42",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4300,,,,,,,G505-H,,,,,,0,,,,Numara,42,,0
173,variation,"G505-H - 43",,"Bayyıldız Günlük Ayakkabı – Model G505 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G505-H,,,,,,0,,,,Numara,43,,0
174,variation,"G505-H - 44",,"Bayyıldız Günlük Ayakkabı – Model G505 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G505-H,,,,,,0,,,,Numara,44,,0
175,variable,G501-1-Z1,,"Bayyıldız Günlük Ayakkabı – Model G500-1",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/gk500-1-4.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/gk500-1-3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/gk500-1-5.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
176,variable,G500-1-K1,,"Bayyıldız Günlük Ayakkabı – Model G500-1",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/G5001-1-K1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/G5001-1-K1-1.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
177,variable,G500-1-S1,,"Bayyıldız Günlük Ayakkabı – Model G500-1",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/gk500-1s.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/gk500-1s-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/gk500-1s-2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
178,variable,G501-K1,,"Bayyıldız Günlük Ayakkabı – Model G501",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/GK501-1-4.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK501-1-5.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK501-1-6.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
184,variation,"G500-1-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4900,0",,,,,,,G500-1-K1,,,,,,0,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
185,variation,"G500-1-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4900,0",,,,,,,G500-1-K1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
186,variation,"G500-1-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 42",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4900,,,,,,,G500-1-K1,,,,,,0,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
187,variation,"G500-1-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4900,,,,,,,G500-1-K1,,,,,,0,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
188,variation,"G500-1-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4900,,,,,,,G500-1-K1,,,,,,0,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
189,variation,"G500-1-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4900,0",,,,,,,G500-1-S1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
190,variation,"G500-1-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4900,0",,,,,,,G500-1-S1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
191,variation,"G500-1-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 42",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,4900,,,,,,,G500-1-S1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
192,variation,"G500-1-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4900,,,,,,,G500-1-S1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
193,variation,"G500-1-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model G500-1 - 44",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,4900,,,,,,,G500-1-S1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
194,variation,"G501-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model G501 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,G501-K1,,,,,,0,,,,Numara,40,,0
195,variation,"G501-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model G501 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,G501-K1,,,,,,0,,,,Numara,41,,0
196,variation,"G501-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model G501 - 42",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,G501-K1,,,,,,0,,,,Numara,42,,0
210,variable,G501-S1,,"Bayyıldız Günlük Ayakkabı – Model G501",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/GK501-1-2.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK501-1-3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK501-1-1.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
211,variable,G570-1-K1,,"Bayyıldız Günlük Ayakkabı – Model G570-1",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1-4.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1-6.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
212,variable,G570-1-S1,,"Bayyıldız Günlük Ayakkabı – Model G570-1",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Günlük,,,"https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1-5.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1-3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1-2.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/GK570-1.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
213,variation,"G501-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model G501 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,G501-K1,,,,,,0,,,,Numara,43,,0
214,variation,"G501-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model G501 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3990,0",,,,,,,G501-K1,,,,,,0,,,,Numara,44,,0
215,variation,"G501-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model G501 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,G501-S1,,,,,,0,,,,Numara,40,,0
216,variation,"G501-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model G501 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,G501-S1,,,,,,0,,,,Numara,41,,0
217,variation,"G501-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model G501 - 42",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,G501-S1,,,,,,0,,,,Numara,42,,0
218,variation,"G501-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model G501 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3990,0",,,,,,,G501-S1,,,,,,0,,,,Numara,43,,0
219,variation,"G501-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model G501 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3990,0",,,,,,,G501-S1,,,,,,0,,,,Numara,44,,0
220,variation,"G570-1-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"4300,0",,,,,,,G570-1-K1,,,,,,0,,,,Numara,40,,0
221,variation,"G570-1-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 41",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-K1,,,,,,0,,,,Numara,41,,0
232,variation,"G570-1-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-K1,,,,,,0,,,,Numara,42,,0
233,variation,"G570-1-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-K1,,,,,,0,,,,Numara,43,,0
234,variation,"G570-1-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 44",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4300,,,,,,,G570-1-K1,,,,,,0,,,,Numara,44,,0
235,variation,"G570-1-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-S1,,,,,,0,,,,Numara,40,,0
236,variation,"G570-1-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 41",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-S1,,,,,,0,,,,Numara,41,,0
237,variation,"G570-1-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-S1,,,,,,0,,,,Numara,42,,0
238,variation,"G570-1-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4300,,,,,,,G570-1-S1,,,,,,0,,,,Numara,43,,0
239,variation,"G570-1-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model G570-1 - 44",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4300,,,,,,,G570-1-S1,,,,,,0,,,,Numara,44,,0
240,variable,H110396-S1,,"Bayyıldız Günlük Ayakkabı – Model H110396",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Outdoor,,,"https://bayyildiz.com/wp-content/uploads/2026/01/HT110396-A1-2.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/HT110396-A1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/HT110396-A1-3.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
241,variable,H150970-S1,,"Bayyıldız Günlük Ayakkabı – Model H150970",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Outdoor,,,"https://bayyildiz.com/wp-content/uploads/2026/01/WhatsApp-Image-2026-01-03-at-15.56.49.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/WhatsApp-Image-2026-01-03-at-15.56.50.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
242,variable,H160986-G1,,"Bayyıldız Günlük Ayakkabı – Model H160986",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,Outdoor,,,"https://bayyildiz.com/wp-content/uploads/2026/01/H160986.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/H160986-4.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/H160986-3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/H160986-2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
243,variable,H260881-S1,,"Bayyıldız Günlük Ayakkabı – Model H260881",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,"BOT, Outdoor",,,"https://bayyildiz.com/wp-content/uploads/2026/01/H260881-A-1-3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/H260881-A-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/H260881-A-1-2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
249,variation,"H150970-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model H150970 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4500,,,,,,,H150970-S1,,,,,,1,,,"{""gallery_source"":""default"",""images"":[]}",Numara,40,,0
250,variation,"H150970-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model H150970 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4500,0",,,,,,,H150970-S1,,,,,,2,,,"{""gallery_source"":""default"",""images"":[]}",Numara,41,,0
251,variation,"H150970-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model H150970 - 42",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4500,0",,,,,,,H150970-S1,,,,,,3,,,"{""gallery_source"":""default"",""images"":[]}",Numara,42,,0
252,variation,"H150970-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model H150970 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4500,0",,,,,,,H150970-S1,,,,,,4,,,"{""gallery_source"":""default"",""images"":[]}",Numara,43,,0
253,variation,"H150970-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model H150970 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4500,0",,,,,,,H150970-S1,,,,,,5,,,"{""gallery_source"":""default"",""images"":[]}",Numara,44,,0
254,variation,"H150970-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model H150970 - 45",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4500,0",,,,,,,H150970-S1,,,,,,6,,,"{""gallery_source"":""default"",""images"":[]}",Numara,45,,0
255,variation,"H160986-G1 - 40",,"Bayyıldız Günlük Ayakkabı – Model H160986 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,H160986-G1,,,,,,0,,,,Numara,40,,0
256,variation,"H160986-G1 - 41",,"Bayyıldız Günlük Ayakkabı – Model H160986 - 41",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,H160986-G1,,,,,,0,,,,Numara,41,,0
257,variation,"H160986-G1 - 42",,"Bayyıldız Günlük Ayakkabı – Model H160986 - 42",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,H160986-G1,,,,,,0,,,,Numara,42,,0
258,variation,"H160986-G1 - 43",,"Bayyıldız Günlük Ayakkabı – Model H160986 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,H160986-G1,,,,,,0,,,,Numara,43,,0
259,variation,"H160986-G1 - 44",,"Bayyıldız Günlük Ayakkabı – Model H160986 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,H160986-G1,,,,,,0,,,,Numara,44,,0
260,variation,"H160986-G1 - 45",,"Bayyıldız Günlük Ayakkabı – Model H160986 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,H160986-G1,,,,,,0,,,,Numara,45,,0
261,variation,"H260881-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 40",1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,40,,0
274,variation,"H260881-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 41",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,41,,0
275,variation,"H260881-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,42,,0
276,variation,"H260881-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,43,,0
277,variation,"H260881-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,44,,0
278,variation,"H260881-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 45",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,45,,0
279,variation,"H260881-S1 - 36",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 36",0,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,36,,0
280,variable,H1520-V1,,"Bayyıldız Günlük Ayakkabı – Model H1520",1,0,visible,"Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri veya kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,9,,0,0,,,,,0,,,,Outdoor,,,"https://bayyildiz.com/wp-content/uploads/2026/01/HT1520-2-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/HT1520-2-2.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/HT1520-2-3.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
281,variation,"H260881-S1 - 37",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 37",0,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,37,,0
282,variation,"H260881-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,38,,0
283,variation,"H260881-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 39",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,39,,0
284,variation,"H260881 B-1 Siyah - 40",,"Bayyıldız Günlük Ayakkabı – Model H260881 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,3990,,,,,,,H260881-S1,,,,,,0,,,,Numara,40,,0
285,variation,"HT1520-H1 - 40",,"Bayyıldız Günlük Ayakkabı – Model H1520 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,H1520-V1,,,,,,0,,,,Numara,40,,0
286,variation,"HT1520-H1 - 41",,"Bayyıldız Günlük Ayakkabı – Model H1520 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,H1520-V1,,,,,,0,,,,Numara,41,,0
287,variation,"HT1520-H1 - 42",,"Bayyıldız Günlük Ayakkabı – Model H1520 - 42",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,H1520-V1,,,,,,0,,,,Numara,42,,0
